postcode,shopcode,duration,livraison
30133,333,4005,0
30140,333,1548,0
30140,90,3142,1
30140,34,4381,1
30140,56,5869,0
30140,40,6404,0
30140,126,6426,0
30150,90,1986,1
30150,56,2153,0
30150,126,2813,0
30150,34,3599,1
30150,333,3743,0
30150,40,4053,0
30160,333,2390,0
30160,90,4622,1
30160,126,5890,0
30160,34,6285,0
30160,56,6741,0
30160,116,7728,0
30170,333,2830,0
30170,90,3430,1
30170,34,3821,1
30170,46,5647,1
30170,56,6157,0
30170,264,6663,0
30190,333,1362,0
30190,90,1377,1
30190,34,3041,1
30190,56,4168,0
30190,40,4640,0
30190,126,4665,0
30200,333,2599,0
30200,126,2797,0
30200,90,3033,1
30200,56,3301,0
30200,116,4395,0
30200,34,4646,0
30210,90,1562,1
30210,56,2564,0
30210,333,2911,0
30210,34,3175,1
30210,126,3287,0
30210,40,4487,0
30220,34,1767,1
30220,90,2359,1
30220,333,4197,0
30220,46,4419,1
30220,264,5007,0
30220,56,5057,0
30230,90,664,1
30230,34,2651,1
30230,333,2927,0
30230,56,3303,0
30230,40,3857,0
30230,126,4038,0
30240,34,1970,1
30240,90,3066,1
30240,46,4622,1
30240,333,4905,0
30240,264,5210,0
30240,56,5764,0
30250,90,1865,1
30250,34,2130,1
30250,333,2355,0
30250,46,4279,1
30250,56,4592,0
30250,264,4866,0
30260,90,2191,1
30260,333,2546,0
30260,34,2782,1
30260,56,4918,0
30260,46,4931,0
30260,40,5454,0
30270,333,2116,0
30270,90,3710,1
30270,34,4949,0
30270,56,6437,0
30270,40,6973,0
30270,126,6995,0
30290,90,2415,1
30290,56,2683,0
30290,333,2972,0
30290,126,3241,0
30290,34,4028,0
30290,40,4600,0
30300,90,1730,1
30300,56,2928,0
30300,34,3716,1
30300,40,3957,0
30300,333,3967,0
30300,126,4831,0
30310,90,1122,1
30310,34,1786,1
30310,333,2880,0
30310,46,3935,1
30310,56,3943,0
30310,40,4479,0
30320,90,1037,1
30320,34,2650,1
30320,333,2920,0
30320,56,3230,0
30320,126,3790,0
30320,40,4280,0
30330,333,2026,0
30330,90,2583,1
30330,56,3261,0
30330,126,3500,0
30330,34,4196,0
30330,116,5098,0
30340,333,539,0
30340,90,2770,1
30340,34,4434,1
30340,126,4813,0
30340,56,5197,0
30340,40,6033,0
30350,333,1409,0
30350,90,2312,1
30350,34,3233,1
30350,56,5039,0
30350,46,5382,0
30350,40,5574,0
30360,333,1179,0
30360,90,2320,1
30360,34,3984,1
30360,56,4814,0
30360,126,5075,0
30360,40,5583,0
30380,333,645,0
30380,90,2403,1
30380,34,4019,1
30380,56,5130,0
30380,126,5524,0
30380,40,5666,0
30390,90,1857,1
30390,56,2043,0
30390,34,3470,1
30390,126,3582,0
30390,333,3740,0
30390,40,4186,0
30400,56,1720,0
30400,90,2454,1
30400,126,3280,0
30400,40,3541,0
30400,34,4067,0
30400,333,4303,0
30410,333,1865,0
30410,90,4097,1
30410,126,5477,0
30410,34,5761,0
30410,56,6216,0
30410,116,7203,0
30420,90,1464,1
30420,34,2197,1
30420,333,2527,0
30420,56,4182,0
30420,46,4346,0
30420,40,4718,0
30430,333,2559,0
30430,126,4385,0
30430,90,4791,1
30430,56,5327,0
30430,116,6112,0
30430,34,6454,0
30440,333,3635,0
30440,34,4143,1
30440,90,4235,0
30440,46,5542,1
30440,264,6568,0
30440,56,6962,0
30450,333,3770,0
30450,90,6002,1
30450,352,6854,0
30450,126,7016,0
30450,34,7666,0
30450,56,8484,0
30460,333,2847,0
30460,90,4441,1
30460,34,5284,0
30460,46,6685,1
30460,56,7168,0
30460,40,7704,0
30470,90,1412,1
30470,34,1865,1
30470,333,3251,0
30470,46,4014,1
30470,56,4111,0
30470,264,4601,0
30480,333,1218,0
30480,90,3315,1
30480,34,4978,1
30480,56,6042,0
30480,126,6083,0
30480,40,6577,0
30490,90,1698,1
30490,56,2145,0
30490,34,3359,1
30490,126,3556,0
30490,333,3644,0
30490,40,4048,0
30500,333,1576,0
30500,90,3808,1
30500,126,4896,0
30500,34,5472,0
30500,56,5541,0
30500,116,6622,0
30510,90,1037,1
30510,34,2826,1
30510,333,3006,0
30510,40,4053,0
30510,56,4069,0
30510,126,4629,0
30520,333,599,0
30520,90,2830,1
30520,34,4494,1
30520,126,5458,0
30520,56,5557,0
30520,40,6093,0
30530,333,1752,0
30530,90,3984,1
30530,34,5647,0
30530,126,6612,0
30530,56,6711,0
30530,40,7246,0
30540,90,726,1
30540,333,2461,0
30540,34,2475,1
30540,56,3524,0
30540,40,4059,0
30540,126,4084,0
30560,333,521,0
30560,90,2276,1
30560,34,3940,1
30560,56,5087,0
30560,126,5242,0
30560,40,5539,0
30570,333,5426,0
30570,34,5605,1
30570,90,6026,0
30570,46,7004,1
30570,264,8030,0
30570,58,8410,0
30580,333,1308,0
30580,90,3274,1
30580,126,4072,0
30580,56,4456,0
30580,34,4938,0
30580,116,5670,0
30600,90,1775,1
30600,34,2313,1
30600,333,3744,0
30600,40,4117,0
30600,56,4209,0
30600,46,4588,0
30610,333,2059,0
30610,90,2685,1
30610,34,3289,1
30610,56,5412,0
30610,46,5438,0
30610,40,5948,0
30620,90,826,1
30620,34,2289,1
30620,333,2746,0
30620,56,3809,0
30620,40,4327,0
30620,126,4369,0
30630,333,3007,0
30630,126,3917,0
30630,90,4257,1
30630,56,4525,0
30630,116,5515,0
30630,34,5870,0
30640,90,1299,1
30640,34,2569,1
30640,333,3267,0
30640,56,4330,0
30640,40,4445,0
30640,46,4718,0
30650,90,1677,1
30650,56,1812,0
30650,126,2940,0
30650,34,3290,1
30650,333,3560,0
30650,40,3734,0
30660,90,1055,1
30660,34,1508,1
30660,333,2894,0
30660,46,3657,1
30660,56,3754,0
30660,264,4245,0
30670,90,1213,1
30670,34,1665,1
30670,333,3153,0
30670,46,3814,1
30670,56,3911,0
30670,264,4402,0
30700,333,1868,0
30700,90,2390,1
30700,56,3601,0
30700,34,4067,1
30700,126,4271,0
30700,40,5523,0
30720,333,1149,0
30720,90,2323,1
30720,34,3798,1
30720,56,5050,0
30720,40,5586,0
30720,126,5611,0
30730,90,1433,1
30730,333,1701,0
30730,34,2722,1
30730,56,4160,0
30730,40,4696,0
30730,126,4720,0
30740,90,1730,1
30740,34,2183,1
30740,333,3569,0
30740,46,4331,1
30740,56,4428,0
30740,264,4919,0
30750,46,5829,1
30750,34,6504,0
30750,58,6537,0
30750,264,6855,0
30750,90,7855,0
30750,333,8464,0
30760,126,2998,0
30760,333,3735,0
30760,56,3860,0
30760,90,4222,0
30760,116,4725,0
30760,40,5368,0
30770,46,5136,1
30770,34,5811,0
30770,58,5906,0
30770,333,6115,0
30770,264,6162,0
30770,90,6699,0
30800,90,1368,1
30800,34,3032,1
30800,40,3597,0
30800,333,3630,0
30800,56,3751,0
30800,126,5061,0
30820,90,1172,1
30820,333,2522,0
30820,34,2797,1
30820,56,3891,0
30820,40,4427,0
30820,126,4452,0
30840,90,1523,1
30840,56,2533,0
30840,34,3078,1
30840,333,3348,0
30840,126,3839,0
30840,40,4204,0
30870,90,1679,1
30870,333,2531,0
30870,34,2754,1
30870,56,4398,0
30870,46,4903,0
30870,40,4934,0
30900,90,895,1
30900,333,1896,0
30900,34,2734,1
30900,56,3698,0
30900,126,4259,0
30900,40,4333,0
30920,90,1210,1
30920,34,1790,1
30920,333,2961,0
30920,46,3939,1
30920,56,4024,0
30920,264,4526,0
30940,333,4154,0
30940,90,5748,1
30940,34,6988,0
30940,56,8475,0
30940,46,8990,0
30940,58,9004,0
30960,333,1207,0
30960,90,3439,1
30960,34,5103,1
30960,126,5472,0
30960,56,5856,0
30960,40,6702,0
30980,90,1168,1
30980,34,2373,1
30980,333,2518,0
30980,56,3886,0
30980,40,4422,0
30980,126,4447,0
34000,34,1325,1
34000,90,2620,1
34000,46,3337,1
34000,264,4100,0
34000,333,4459,0
34000,56,5319,0
34070,34,1325,1
34070,90,2620,1
34070,46,3337,1
34070,264,4100,0
34070,333,4459,0
34070,56,5319,0
34080,34,1325,1
34080,90,2620,1
34080,46,3337,1
34080,264,4100,0
34080,333,4459,0
34080,56,5319,0
34090,34,1325,1
34090,90,2620,1
34090,46,3337,1
34090,264,4100,0
34090,333,4459,0
34090,56,5319,0
34110,34,1542,1
34110,46,2759,1
34110,90,3025,1
34110,264,3347,0
34110,333,4864,0
34110,278,5229,0
34130,34,1011,1
34130,90,2114,1
34130,46,3500,1
34130,333,3953,0
34130,264,4087,0
34130,56,4812,0
34140,46,2089,1
34140,34,2208,1
34140,264,3116,0
34140,90,3399,1
34140,278,4998,0
34140,333,5237,0
34150,46,2689,1
34150,34,2823,1
34150,264,3716,0
34150,90,3950,1
34150,333,5220,0
34150,278,5598,0
34160,34,1711,1
34160,90,2199,1
34160,333,3416,0
34160,46,3966,1
34160,264,4553,0
34160,56,4898,0
34170,34,1040,1
34170,90,2177,1
34170,46,3332,1
34170,264,3920,0
34170,333,4016,0
34170,56,4875,0
34190,34,4662,1
34190,333,4843,0
34190,90,5443,0
34190,46,6061,1
34190,264,7087,0
34190,56,7998,0
34230,46,2175,1
34230,34,2880,1
34230,264,3202,0
34230,90,4071,1
34230,278,5084,0
34230,328,5431,0
34250,34,647,1
34250,90,2391,1
34250,46,3118,1
34250,264,3706,0
34250,333,4230,0
34250,56,5089,0
34260,46,3673,1
34260,34,4839,0
34260,264,4923,0
34260,90,6190,0
34260,278,6806,0
34260,58,6823,0
34270,34,2155,1
34270,90,2793,1
34270,333,3133,0
34270,46,4410,1
34270,264,4998,0
34270,56,5491,0
34280,34,1045,1
34280,90,2395,1
34280,46,3534,1
34280,264,4122,0
34280,333,4233,0
34280,56,5093,0
34380,34,3670,1
34380,90,4308,0
34380,46,4933,1
34380,333,5129,0
34380,264,5959,0
34380,56,7006,0
34400,90,1623,1
34400,34,1682,1
34400,333,3462,0
34400,46,3831,1
34400,56,4322,0
34400,264,4419,0
34430,34,1067,1
34430,90,2332,1
34430,46,2604,1
34430,264,3192,0
34430,333,4170,0
34430,56,5030,0
34470,34,412,1
34470,90,2201,1
34470,46,3110,1
34470,264,3697,0
34470,333,4040,0
34470,56,4900,0
34520,46,4107,1
34520,34,4783,0
34520,264,5134,0
34520,58,5582,0
34520,90,6134,0
34520,333,6530,0
34530,46,1630,1
34530,264,2657,0
34530,34,2731,1
34530,90,3922,1
34530,278,4539,0
34530,328,4885,0
34540,34,1624,1
34540,46,1999,1
34540,264,2587,0
34540,90,2815,1
34540,278,4469,0
34540,333,4654,0
34560,34,1985,1
34560,46,2166,1
34560,264,2947,0
34560,90,3176,1
34560,278,4830,0
34560,333,5014,0
34570,34,2121,1
34570,46,2791,1
34570,90,3472,1
34570,264,3818,0
34570,333,5311,0
34570,278,5700,0
34590,34,1415,1
34590,90,1789,1
34590,333,3628,0
34590,46,4132,1
34590,56,4488,0
34590,264,4719,0
34650,46,3598,1
34650,34,4370,1
34650,264,4721,0
34650,90,5721,0
34650,58,6354,0
34650,278,6603,0
34660,34,2069,1
34660,46,2942,1
34660,90,3446,1
34660,264,3529,0
34660,333,5285,0
34660,278,5412,0
34670,34,1062,1
34670,90,1810,1
34670,46,3317,1
34670,333,3649,0
34670,264,3905,0
34670,56,4508,0
34680,34,1660,1
34680,46,2673,1
34680,90,3026,1
34680,264,3700,0
34680,333,4864,0
34680,278,5582,0
34690,34,1642,1
34690,46,2700,1
34690,90,2973,1
34690,264,3287,0
34690,333,4812,0
34690,278,5170,0
34700,46,2780,1
34700,34,3456,1
34700,264,3807,0
34700,90,4807,1
34700,58,5312,0
34700,278,5689,0
34725,46,2097,1
34725,34,2607,1
34725,264,3123,0
34725,90,3958,1
34725,278,5006,0
34725,328,5352,0
34730,34,1604,1
34730,90,2241,1
34730,333,3587,0
34730,46,3859,1
34730,264,4446,0
34730,56,4940,0
34740,34,1657,1
34740,90,2181,1
34740,46,3798,1
34740,333,4019,0
34740,264,4385,0
34740,56,4879,0
34750,34,1085,1
34750,90,2643,1
34750,46,3048,1
34750,264,3636,0
34750,333,4482,0
34750,56,5341,0
34770,34,2020,1
34770,46,2325,1
34770,264,2912,0
34770,90,3141,1
34770,278,4795,0
34770,333,4979,0
34790,34,2013,1
34790,90,2983,1
34790,46,2984,1
34790,264,4011,0
34790,333,4411,0
34790,56,5682,0
34800,46,2219,1
34800,34,3155,1
34800,264,3245,0
34800,90,4506,1
34800,278,5128,0
34800,328,5474,0
34820,34,1487,1
34820,90,2124,1
34820,46,3741,1
34820,333,3915,0
34820,264,4329,0
34820,56,4823,0
34830,34,1449,1
34830,90,2414,1
34830,46,3684,1
34830,333,4252,0
34830,264,4329,0
34830,56,5112,0
34880,34,1362,1
34880,90,2736,1
34880,46,3009,1
34880,264,3596,0
34880,333,4574,0
34880,56,5434,0
34920,34,1204,1
34920,90,2106,1
34920,46,3497,1
34920,333,3944,0
34920,264,4084,0
34920,56,4804,0
34970,34,498,1
34970,90,2265,1
34970,46,2839,1
34970,264,3426,0
34970,333,4104,0
34970,56,4964,0
34980,34,2019,1
34980,90,2714,1
34980,46,3262,1
34980,333,4109,0
34980,264,4288,0
34980,56,5412,0
34990,34,1526,1
34990,46,2783,1
34990,90,2877,1
34990,264,3811,0
34990,333,4716,0
34990,56,5576,0
43100,39,2985,1
43100,352,3867,0
43100,12,5390,0
43100,275,5581,0
43100,151,6787,0
43100,61,6943,0
43170,352,4012,0
43170,39,6042,0
43170,61,7233,0
43170,58,7256,0
43170,12,7872,0
43170,275,8638,0
43230,352,2938,0
43230,39,3650,1
43230,61,6014,1
43230,275,6247,0
43230,12,6590,0
43230,151,7452,0
43250,39,2222,1
43250,352,4100,0
43250,275,4819,0
43250,12,5328,0
43250,151,6025,0
43250,61,6605,0
43270,352,1922,0
43270,39,4677,0
43270,61,4714,0
43270,42,7112,0
43270,275,7274,0
43270,341,7535,0
43300,352,3118,0
43300,39,4471,0
43300,61,6194,0
43300,275,7068,0
43300,12,7410,0
43300,151,8273,0
43320,352,1724,0
43320,61,4742,1
43320,39,5076,0
43320,42,6857,0
43320,341,7279,0
43320,6,7341,0
43340,352,2420,0
43340,61,5795,1
43340,39,6675,0
43340,126,7779,0
43340,42,7909,0
43340,333,8276,0
43360,39,2610,1
43360,352,4218,0
43360,275,5207,0
43360,12,5482,0
43360,151,6412,0
43360,58,7226,0
43370,352,1543,0
43370,61,4918,1
43370,39,5726,0
43370,42,7033,0
43370,341,7455,0
43370,6,7517,0
43380,352,3588,0
43380,39,4270,1
43380,61,6664,0
43380,12,6737,0
43380,275,6867,0
43380,58,7805,0
43390,39,3043,1
43390,352,4236,0
43390,275,5639,0
43390,12,6134,0
43390,151,6845,0
43390,61,7311,0
43410,39,2223,1
43410,352,4208,0
43410,275,4820,0
43410,12,5207,0
43410,151,6025,0
43410,61,6605,0
43420,352,2268,0
43420,61,5643,1
43420,39,6523,0
43420,126,6888,0
43420,333,7384,0
43420,42,7758,0
43440,39,4103,1
43440,352,4404,0
43440,61,6387,0
43440,275,6700,0
43440,12,7195,0
43440,151,7906,0
43450,39,3775,1
43450,352,5654,0
43450,12,5916,0
43450,275,6371,0
43450,151,7577,0
43450,58,7854,0
43490,352,2526,0
43490,61,5901,1
43490,39,6781,0
43490,126,7540,0
43490,42,8015,0
43490,333,8394,0
43510,352,1934,0
43510,61,5309,1
43510,39,6186,0
43510,42,7424,0
43510,341,7846,0
43510,6,7908,0
43580,352,2925,0
43580,61,6146,1
43580,39,6338,0
43580,58,7873,0
43580,42,8260,0
43580,12,8571,0
43750,352,840,0
43750,61,4216,1
43750,39,5742,0
43750,42,6330,0
43750,341,6752,0
43750,6,6815,0
48000,58,5585,1
48000,352,5714,0
48000,333,6926,0
48000,39,7240,0
48000,46,8191,0
48000,12,8272,0
48100,58,3670,1
48100,39,5136,0
48100,12,6169,0
48100,46,6276,1
48100,352,6698,0
48100,34,6951,0
48110,333,4314,0
48110,90,5908,1
48110,34,7147,0
48110,58,8605,0
48110,56,8635,0
48110,40,9170,0
48120,352,4957,0
48120,39,5510,0
48120,58,5613,0
48120,12,6542,0
48120,275,8106,0
48120,61,8178,0
48130,58,4217,1
48130,39,5090,0
48130,12,6122,0
48130,352,6387,0
48130,46,6823,0
48130,34,7498,0
48140,352,4828,0
48140,39,5170,0
48140,58,5707,0
48140,12,6203,0
48140,275,7767,0
48140,61,8049,0
48150,58,6049,1
48150,333,6800,0
48150,46,7626,0
48150,34,8301,0
48150,90,8539,0
48150,264,8652,0
48160,333,2392,0
48160,90,4606,1
48160,34,6270,0
48160,126,7252,0
48160,56,7333,0
48160,40,7869,0
48170,352,3784,0
48170,58,6600,1
48170,333,7048,0
48170,39,7154,0
48170,61,7160,0
48170,12,8186,0
48190,352,5465,0
48190,333,6272,0
48190,58,6948,1
48190,39,8462,0
48190,90,8554,0
48190,61,8841,0
48200,39,4192,1
48200,58,4791,0
48200,12,5224,0
48200,352,5861,0
48200,275,6789,0
48200,46,7397,0
48210,58,5989,1
48210,333,6656,0
48210,46,8393,0
48210,352,8399,0
48210,39,8699,0
48210,90,8870,0
48220,333,4567,0
48220,90,6799,1
48220,58,7983,0
48220,352,8040,0
48220,34,8463,0
48220,126,9427,0
48230,58,4286,1
48230,39,6491,0
48230,333,6770,0
48230,46,6892,1
48230,352,6971,0
48230,12,7523,0
48240,333,3014,0
48240,90,5228,1
48240,34,6892,0
48240,126,7874,0
48240,58,7881,0
48240,56,7955,0
48250,352,5027,0
48250,333,6529,0
48250,58,8162,0
48250,61,8403,0
48250,126,8671,0
48250,90,8761,0
48260,58,4039,1
48260,12,6233,0
48260,39,6236,0
48260,352,7573,0
48260,72,7634,0
48260,46,7647,0
48270,58,4452,1
48270,39,5655,0
48270,12,6646,0
48270,352,6991,0
48270,46,7544,0
48270,72,8047,0
48300,352,3427,0
48300,61,6803,1
48300,333,7179,0
48300,58,7394,0
48300,39,7683,0
48300,126,7897,0
48310,58,5206,1
48310,39,5583,0
48310,12,6244,0
48310,352,7066,0
48310,46,8123,0
48310,275,8180,0
48320,333,5177,0
48320,58,5468,1
48320,352,6978,0
48320,90,7391,0
48320,39,7672,0
48320,46,8074,0
48330,333,3804,0
48330,90,5516,1
48330,34,6755,0
48330,56,8243,0
48330,126,8669,0
48330,40,8779,0
48340,58,4772,1
48340,39,7237,0
48340,46,7412,0
48340,34,8088,0
48340,12,8204,0
48340,72,8367,0
48370,333,3924,0
48370,90,5850,1
48370,34,7089,0
48370,56,8577,0
48370,126,8784,0
48370,58,8838,0
48400,333,4676,0
48400,90,6270,1
48400,58,6946,0
48400,34,7509,0
48400,352,8456,0
48400,56,8997,0
48500,58,3601,1
48500,46,6006,1
48500,34,6681,0
48500,39,6780,0
48500,264,7032,0
48500,72,7196,0
48600,352,3746,0
48600,39,6597,0
48600,58,6681,0
48600,61,7122,0
48600,12,7629,0
48600,333,8149,0
48700,352,5382,0
48700,58,5459,1
48700,39,5872,0
48700,12,6904,0
48700,46,8065,0
48700,333,8150,0
48800,333,5127,0
48800,352,5418,0
48800,90,7359,0
48800,126,8015,0
48800,61,8794,0
48800,58,8862,0
63000,39,721,1
63000,275,3082,0
63000,151,4288,0
63000,61,4800,1
63000,6,5515,0
63000,352,6161,0
63100,39,721,1
63100,275,3082,0
63100,151,4288,0
63100,61,4800,1
63100,6,5515,0
63100,352,6161,0
63110,39,521,1
63110,275,3168,0
63110,151,4373,0
63110,61,4953,1
63110,6,5668,0
63110,352,5857,0
63111,39,962,1
63111,275,3326,0
63111,151,4529,0
63111,61,4728,1
63111,6,5442,0
63111,352,6238,0
63112,39,1463,1
63112,275,3171,0
63112,151,4294,0
63112,61,5106,1
63112,6,5821,0
63112,30,6430,0
63113,39,3891,1
63113,275,5999,0
63113,30,6641,0
63113,12,6663,0
63113,151,7205,0
63113,352,8066,0
63114,39,899,1
63114,275,3496,0
63114,151,4701,0
63114,352,5123,0
63114,61,5281,0
63114,6,5996,0
63115,39,1237,1
63115,275,3545,0
63115,151,4740,0
63115,61,4940,1
63115,6,5654,0
63115,352,6269,0
63116,39,1498,1
63116,275,2944,0
